Name an animal that loves the cold,0195,Polar Bear/Polor bear/Poler bear/Polar/Polar beat/polar ber/Bear/Beat,36,Penguin/Peguin/Penquin/Pinguin/Pengin/Pengiun/Penguine/Panguin/Peinguin/Pengwin/Pig,21,Seal,13,Fox/Artic fox/Arctic fox/Snow fox,10,Dog/Husky/Huskey/Huskie,10,Whale/Wale,10,Wolf/Wolves/Artic wolf,0,Reindeer/Deer/Raindeer/Dear,0,Shark,0,Rabbit/Bunny/Hare/Snow bunny,0,Walrus,0,Owl/Snow owl/Snowy owl,0,Otter,0,Moose/Elk,0,Sea Lion,0,Narwhal/Narwal,0,Snow Leopard/Leopard,0,,,,,,,,,,,,,,,,
What do babies do?,0152,Cry/Whine/Wine/Cru,25,Pee/Poop/Poo/Potty/Pop/Per,21,Sleep/Nap,17,Eat/Ear/Est/et,16,Play,12,Drink/Drink milk/Milk/Bottle,9,Crawl/Craw/Cral,0,Laugh/Giggle/Lagh,0,Walk,0,Talk,0,Scream/Yell,0,Burp,0,Drool/Spit/Spit up,0,Smile,0,Puke/Throw up/Vomit,0,Coo,0,Cuddle/Hug,0,Fart,0,Sit,0,,,,,,,,,,,,
Name something people make reservations for,0153,Restaurant/Breakfast/Diner/Dinner/Eat/Eating/Food/Lunch/Resteraunt/Restrant/Restraunt/Resturant,39,Hotel/Motel,18,Car/Taxi/Uber,12,Plane/Airplane/Flight/Jet,12,Party/Bar/Club/Parties,11,Movie,8,Vacation/Vaction,0,Travel/Ride/Tour/Trip,0,Doctor/Dentist/Docter,0,House/Home,0,Wedding,0,Play/Game,0,Concert,0,Theater/Theatre,0,Pool,0,Bus,0,Cruise/Boat,0,Spa,0,Sports,0,Train,0,Meeting,0,,,,,,,,
Name something you can borrow from your neighbor,0154,Food/Bread/Butter/Candy/Dishes/Eggs/Foodi/Rice,37,Sugar/Suger,19,Car,15,Phone,10,Milk,9,Mower/Lawn/Lawn mower,10,Salt,0,Money,0,Tools,0,Pepper/Peper,0,Flour,0,Water,0,Clothes/Cloths,0,Toys,0,Book,0,Hose,0,Shovel,0,Rake,0,Wifi/Internet,0,Paper,0,,,,,,,,,,
Name something that makes it hard to leave your bed,0155,Sleep/Sleeping/Sleepy/Tierd/Tired,29,Warm/Heat/Hot/Sun/Warmth,22,Sick/Flu/Headache/Hurt/Pain/Sore/Ill,15,Cold,12,Phone,12,Comfort/Comfortable/Comfy/Cozy/Soft,10,TV/Movie,0,Work/Job,0,School,0,Partner/Husband/Love/Sex/Spouse/Wife,0,Rain,0,Storm/Hail/Thunder,0,Snow,0,Kids/Baby,0,Weather/Tornado/Wind,0,Lazy,0,Dark/Night,0,Early,0,Monster,0,Book,0,,,,,,,,,,
Name something people put under their bed,0156,Clothes/Close/Cloths/Socks/Hats/Pants,24,Shoes/Slippers/Shies,23,Toys/Tous/Games,18,Box/Storage/Boxes,14,Blankets/Sheets/Pillow,12,Money/Purse/Wallet,9,Trash/Garbage/Junk,0,Books/Magazines,0,Gun/Weapon/Knife,0,Phone/Charger,0,Bags/Backpack/Luggage/Suitcase,0,Safe/Lock box,0,Diary/Secrets,0,Pet/Dog/Animals/Cat,0,Presents/Gifts,0,Tooth/Teeth,0,Paper,0,Pictures,0,Monster,0,Stuff,0,,,,,,,,,,
Name things little kids hate,0157,Food-Vegetables/Vegetables/Food/Veggies/Fruit/Vegtables/Eat/Eating/Broccoli/Vegatables/Vegies/Milk/Brocoli/Peas/Vegitables,33,Sleep/Naps/Bed/Bedtime/Sleeping/Going to bed,21,Bath/Shower/Brush teeth/Brushing teeth/Brush hair/Hair/Teeth,19,School/Homework/Math,17,Chores/Work,6,Doctor/Dentist/Medicine,4,Monsters/Dark/Scary,0,Cleaning/Clean,0,Reading/Books/Read,0,Parents/Mom,0,People/Kids/Adults,0,Bugs/Spiders,0,Rules/Punishment,0,Clowns,0,Siblings,0,Church,0,Share,0,Trouble,0,Waking Up,0,,,,,,,,,,,,
Name something kids take to the park,0158,Toys/Ball/Car/Doll/Tous/Teddy bear/Stuffed animal/Frisbee/Jump rope/Games/Shovel/Bear/Bucket/Teddy/Truck/Toy car/Wagon/Stuff animal/Cup/Tots/Toya,35,Food/Water/Snacks/Drink/Candy/Bottle/Juice/Picnic/Lunch/Ice cream/Milk,23,Pet/Dog/Cat/Animal,12,Bike/Scooter/Skateboard/Skates/Bicycle/Scotter,12,Family/Parents/Mom/Brother/Dad/Sibling/Sister,11,Friends/People/Freinds/Kids,7,Clothes/Shoes/Hat/Jacket/Coat,0,Phone/Tablet/Ipad,0,Blanket,0,Kite,0,Sport equipment/Play/Football/Basketball/Baseball/Bat/Glove,0,Bag/Backpack,0,Money,0,Book,0,Chalk,0,Sunscreen,0,Rope,0,Bat-Glove/Bat/Glove,0,,,,,,,,,,,,,,
Name something people often fake,0159,Sick/Sickness/Hurt/Injury/Tired/Cold/Pain/Cough/Blood/Injuries/Being sick/Fever,33,Age/Birthday,18,Work/Job/School/Homework,16,Money/Rich/Wealth/Body,15,Relationship/Love/Wife/Feelings/Marriage/Girlfriend,10,Laugh/Smile,8,Cry/Crying,0,Height/Hight,0,Name,0,Weight,0,Death/Dead,0,Friendship/Friends,0,Orgasm/Sex,0,Happy/Happiness,0,Face/Identity/Personality,0,Sad/Sadness,0,Hair,0,Phone/Number/Phone number,0,Gender,0,,,,,,,,,,,,
Name a person who might wear a mask,0160,Doctor/Nurse/Dentist/Docter/Surgeon/Dr/Vet/Surgen/Doc,43,People/Kids/Everyone/Person/Everybody/Old people/Human/Old,17,Superhero/Batman/Hero/Spiderman/Superman,11,Police/Cop/Policeman,10,Sick/Covid/Sick person/Sick people/Corona/Patient,9,Robber/Theif/Thief/Rober,10,Firefighter/Fireman,0,Killer/Criminal/Villian/Bad guy/Bandit/Villan,0,Clown,0,Actor/Actress,0,Halloween,0,Chef/Cook,0,Monster,0,Skier/Ski,0,Singer,0,Painter,0,Scientist,0,Ninja,0,Welder,0,Wrestler,0,,,,,,,,,,
Name fast food items,0161,Fries/French fries/Fry’s/Fris/Fires/Fried/Frise/Friesi,28,Burger/Hamburger/Buger/Cheeseburger/Butger/Hambuger/Birger/Burgeri/Hamberger,25,Chicken/Nuggets/Chicken nuggets/Wings/Chiken/Nugets/Chiken nuggets,18,Soda/Drink/Coke/Soft drink/Sprite,14,Taco/Toco,8,Hot Dog/Corn dog/Hit dog,7,Shake/Milkshake/Milk/Smoothie,0,Pizza,0,Ice Cream/Dessert,0,Sandwich/Sandwhich/Sandwitch,0,Salad,0,Chips/Nachos,0,Pie/Cake,0,Cookie,0,Onion Rings,0,Pop,0,Sauce/Ketchup,0,Coffee/Tea,0,Fish,0,Burrito,0,Pasta,0,,,,,,,,
Name German car brands,0162,BMW,23,Audi,21,Mercedes/Mercades/Mercadies/Mercedes benz/Mercedez/Benz,19,Volkswagen/Volkswagon/Volkwagon/Volts wagon/Vw,14,Porsche/Porche/Porsh/Porshe/Porch,12,Opel,11,DKW,0,Horch,0,Borgward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name ice cream flavors,0163,Vanilla/Vanella/Vanila/Vanillai/Vannila/Vannilla/Vinalla/Vinella/Vinila/Vinilla/Vinnila/Canilla,25,Choclate/Chicolate/Choc/Chocalate/Chocalte/choclet/Choco/Chocolate/Chocolate chip/Chocolatei/Cholate/Mint chocolate chip,22,Strawberry/Starberry/Starwberry/Stawberry/Straberry/Strawbery,21,Cookie/Cookies And Cream/Cookie and cream/Cookie dough/Cookies n cream/Oreo/Rocky road,15,Mint/Mint chip,11,Peanut/Peanut butter/Pecan/Penut/Butter pecan/Nut,6,Coffee/Coffe,0,Lemon,0,Caramel/Carmel,0,Banana/Banna/Bannana,0,Cherry,0,Orange,0,Blueberry,0,Sherbert/Sherbet,0,Lime,0,Mango,0,Cotton Candy,0,Pistachio,0,Peach,0,Bubble Gum,0,,,,,,,,,,
Name cold beverages,0164,Soda/Pepsi/Sprite/Coke/Dr pepper/Fanta/Cola/Coca cola/Sprit/Mountain dew/Cole/Coca/sod/Sofa/Dr peper/7up/Sodai/Sida/Pepsie/Mt dew/Soad,41,Juice/Jucie/juce/Apple juice/Orange juice/Apple jucie/Grape juice,14,Water/Wayer/Wateri/Ice water,14,Milk/Milkshake/Chocolate milk/Shake,12,Tea/Sweet tea/Ice tea/Iced tea,10,Beer/Bear/Root beer,9,Coffee/Iced coffee/Coffe/Ice coffee/Iced coffe/Ice coffe/Cofee,0,Lemonade/Lemonaid/Lemon/Lemanade,0,Wine,0,Smoothie/Slushie/Slushy,0,Punch/Fruit punch,0,Gatorade,0,Koolaid,0,Vodka,0,Whiskey,0,Margarita,0,Liquor,0,Ginger Ale,0,,,,,,,,,,,,,,
Name a luxury sports car brand,0165,BMW,23,Porsche/Porche/Porshe/Porsh/Porch/Porsch,18,Tesla/Telsa,17,Lamborghini/Lambo/Lamborgini/Lambergini/Lambogini,17,Mercedes/Mercades/Mercadies/Benz,13,Ferrari/Ferari/Ferri/Ferrai/Ferarri/Farrari/Farari/Farri,12,Audi,0,Ford/Mustang,0,Corvette/Corvet/Corvett/Corvete,0,Chevy/Camaro/Camero/Chevrolet,0,Bugatti/Bugati/Buggati,0,Jaguar,0,Honda,0,Maserati,0,McLaren,0,Nissan,0,Aston Martin,0,,,,,,,,,,,,,,,,
What can you offer to a woman?,0166,Clothes/Dress/Cloths/Hat/Coat/Clothing/Jacket/Shirt/Close,29,Jewlery/Ring/Jewelry/Diamonds/Jewerly/Necklace,17,Food/Dinner/Lunch,15,Flowers/Roses,15,Love/Heart,13,Car,11,Purse/Bag/Wallet,0,Candy/Chocolate/Choclate,0,Family/Kids/Marriage/Baby/Children/Marrige/Marrage,0,Drink/Wine/Beer/Bear,0,House/Home,0,Shoes,0,Date,0,Gift/Present,0,Phone,0,Kiss,0,Job,0,Perfume,0,,,,,,,,,,,,,,
Name planets in the Solar System,0167,Earth/Earht/Eart/Eartg/Earthi/Eath/Erath/erth/Esrth/Warth,23,Mars/Mara/Mars/Marsi/Mats,20,Jupiter/Juipter/Juliter/juper/Juperter/Jupeter/Jupider/Jupitar/Jupiteri/jupitet/Jupitor/Jupitur/Jupter/Juptier/juputer,17,Pluto/Plito/Plodo/Ploto/Plouto/Pludo/Pluro/pluti/Pulto/Puto,14,Saturn/Sarurn/Sater/Satern/Satirn/Saturan/Staurn/sturn,14,Venus/Benus/Cenus/Venas/Venes/Venis/Venus/Vinus,12,Uranus/Urans/Uranas/Uranes/Uranis/Uranius/urnus,0,Mercury/Mecury/Mercery/Murcery/Murcury,0,Neptune/Neotune/Neptun,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name a romantic place people go on their honeymoon,0168,Paris/France,32,Beach,17,Hawaii/Hawai/Hawi/Hawii/Hawwi,16,New York/Ny/Nyc,13,Florida/Florda/Flordia,11,Italy/Itsly/Venice,11,Mexico/Cancun,0,Las Vegas/Las vagas/Vegas,0,Rome,0,Bahamas,0,Miami/Mami/Maui,0,Los Angeles/La/Los angles,0,London,0,California,0,Jamaica/Jamaca/Jamacia/Jamica,0,Greece,0,Bora Bora,0,Spain,0,Europe,0,Cruise,0,,,,,,,,,,
Name something in your house that starts with 'S',0169,Stairs/Staircase/Staris/Steps,25,Sink,17,Shoes/Sandals/Slippers,16,Socks,15,Shower,15,Sofa/Soft,12,Stove,0,Shirt/Shit,0,Seat/Set/Sit/Stool,0,Soap,0,Spoon,0,Snacks/Snake,0,Salt,0,Soda,0,Shelf/Shelves,0,Soup,0,Sheets,0,Shampoo,0,Sugar,0,Scissors,0,,,,,,,,,,
Name a subject that people consider personal,0170,Family/Children/Divorce/Kids/Marriage/Marrige/Parents/Spouse/Wife,30,Money/Finances/Income/Salary/Wealth,18,Age,15,Relationship/Feelings/Love/Love life/Romance,15,Job/Work,14,Sex/Sex life,8,Weight/Body/Diet,0,Health/Sick,0,Height/Hieght/Hight,0,House/Address/Adress/Home,0,Bills/Tax/Taxes,0,Religion,0,School/Grades,0,Politics,0,Phone,0,Death,0,Name,0,Friends,0,Diary,0,Gender,0,,,,,,,,,,
Name a time when you need to have your picture taken,0171,School/Class/School picture/Yearbook/Picture Day,26,Passport/Id/Pasport,20,Wedding/Marriage/Weding,16,Vacation/Holiday/Travel/Trip/Vaction,15,Jail/Arrest/Arrested/Police/Prison/Mug Shot,12,Drivers License/Drivers/Driver license/Drivers licence/Licence/License/Liscense/Lisence,11,Graduation/Prom,0,Birthday/Birth,0,Party/Club/Dance,0,Work/Job,0,Family Photo/Family/Family picture,0,Christmas/Chrismas,0,Baby/Kids,0,Photo Shoot,0,Church,0,Easter,0,Anniversary,0,Honeymoon,0,,,,,,,,,,,,,,
Name a way to wake someone up,0172,Yell/Scream/Screaming/Shout/Yelling,26,Alarm/Siren,22,Water/Cold water,19,Shake/Shake them/Shaking,13,Noise/Air horn/Horn/Loud/Loud noise,12,Hit/Clap/Hit them/Hitting/Slap/Smack,8,Phone/Call/Talk/Talking,0,Music/Sound,0,Clock/Alarm clock,0,Jump/Jumping/Jump on them,0,Light,0,TV,0,Push/Kick/Poke/Punch,0,Pet/Dog,0,Kiss,0,Kids/Baby,0,Tickle,0,Pans,0,Coffee,0,Bell,0,,,,,,,,,,
Name a kind of place that is sometimes overcrowded,0173,Mall/Grocery/Grocery store/Shop/Store/Walmart,31,Park/Amusement park/Amusment park/Disney/Disneyland/Disney world/Theme park/Water park,20,Party/Club/Parties,15,School/Class,14,Movies/Movie theater/Theater/Theatre,10,Concert/Consert/Show,10,Beach,0,House/Home,0,Church,0,Restaurant/Dinner/Food/Restraunt/Resturant,0,Airport/Airplane/Plane,0,Car/Train,0,Bar,0,Pool,0,Work/Job/Office,0,Bus,0,Wedding,0,Zoo,0,Hotel,0,Hospital,0,,,,,,,,,,
Name something that is more valuable as it gets older,0174,Money/Coins/Gold/Cards/Silver,38,Car,19,House/Home/Property,12,People/Person/Friends,12,Pictures/Art/Painting,10,Clothes/Shoes/Cloths,9,Jewelry/Jewlery/Diamond/Jewerly/Gems/Jewlry,0,Alcohol/Wine/Whiskey,0,Antiques/Ring,0,Phone,0,Family/Parents/Mom,0,Kids/Children,0,Books,0,Life/Health,0,Time,0,Love,0,Furniture,0,Music,0,Stamps,0,TV,0,,,,,,,,,,
Name a word that begins with 'Z',0175,Zebra/Zibra/zebr/Zebu,29,Zipper/Zip/Ziper/Zapper,28,Zoo,19,Zigzag/Zag/Zig/Ziggy,9,Zap,8,Zero,7,Zoom,0,Zinc/Zink,0,Zone,0,Zen,0,Zealous/Zeal,0,Zit,0,Zombie,0,Zest,0,Zucchini/Zuccini/Zuchini/Zuchinni,0,Zeus/Zues,0,Zany,0,Zipline,0,Zoology,0,Zodiac,0,Zilch,0,Zorro/Zoro,0,Zing,0,,,,
Name a reason that a person gets called into the boss's office,0176,Fired/Quit,31,Raise/Bonus/Pay/Check/Paycheck/Award/Paid,17,Trouble/In trouble/Problem/Troble,15,Promotion/Promoted,14,Work/Job/Project/New job/Assignment/More work,13,Late/Tardy,10,Meeting,0,Talk/Question/To talk/Talking,0,Interview/Hired/Hire,0,Help,0,Lunch/Food,0,Yelling/Yell/Yelled at,0,Bad Work/Wrong/Bad job/Mistake,0,Paperwork/Paper,0,Stealing,0,Complaint,0,Vacation,0,Warning,0,Not Working,0,,,,,,,,,,,,
Name a red fruit,0192,Apple/aple/Aplle/appel/appke/Appl/Applei/applr/applw/pple/Spple,38,Strawberry/Srawberry/Starberry/Starwberry/Stawberry/Straberry/straeberry/Straw/Strawbeery/Strawberr/Strawberries/Strawberryi/Strawbery/Strawverry/strwberry,24,Cherry/Cheery/Cherries/Chery,12,Raspberry/Rasberries/Rasberry/Raseberry/Raspberries/Rasperry/Rassberry,10,Watermelon/Watermellon,8,Grape/grap,8,Plum,0,Dragon Fruit/Dragon,0,Mango,0,Peach,0,Pomegranate/Pomagranet/Pomagranit/Pomagranite/Pomagrante/Pomegranet/Pomegranite/Pomegrante,0,Pear,0,Grapefruit,0,Cranberry/Cranberries,0,Orange/Blood orange,0,Apricot,0,Passion Fruit,0,Papaya,0,Kiwi,0,,,,,,,,,,,,
Name a black-and-white animal,0197,Zebra/Sebra/zebr/Zebrai/Zedra/Zerba/Zerbra/Zevra/Zibra,36,Dalmatian/Dalmation/Dig/Dog,21,Skunk/Scunk/Skink/Skunck,14,Panda/Panda bear,13,Cow,9,Penguin/Penquin,7,Horse,0,Tiger/Toger/White tiger,0,Whale,0,Killer Whale/Orca,0,Racoon/Raccon/Raccoon,0,Snake,0,Sheep,0,Monkey,0,Pig,0,Rabbit/Bunny,0,Goat,0,Seal,0,Lemur,0,Owl,0,,,,,,,,,,
Name a reason people take out a loan,0180,House/Hoise/Home/Buy a house/Buy house/Buying a house/New home/New house/To buy a house,36,Car/Buy a car/Buy car/Buying a car/New car,23,Bills/Bank/Credit/Credit card/Debt/Pay/Pay bills/Payment/Loan/Taxes,13,School/Collage/College/Education/Student loan,11,Work/Buisness/Business/New job/Job,11,Money/Need money/No money/Poor,6,Vacation/Moving/Travel/Trip,0,Food,0,Wedding/Marriage,0,Clothes/Shoes/Shop/Shopping/Store,0,Broke/Remodel/Renovation/Repairs,0,Rent/Hotel,0,Kids/Baby,0,Mortgage/Morgage/Mortage,0,Medical/Health/Hospital/Sick,0,Boat/Buy a boat,0,Family,0,Phone/New phone,0,Emergency,0,Funeral,0,Insurance,0,Plane,0,,,,,,
Name a professional who gets paid by the hour,0181,Doctor/Dentist/Docter/Dr/Nurse/Surgeon/Therapist/Vet,44,Teacher/techer/Tutor,19,Lawyer/Lawer/Attorney/Counselor,13,Police/Police officer/Cop/Officer,11,Plumber/Plumer/Plummer,9,Chef/Cook/Fast food,4,Firefighter/Fireman,0,Construction/Construction worker/Builder,0,Actor/Actress,0,Waitress/Waiter,0,Babysitter/Nanny,0,Mechanic,0,Judge,0,Artist/Art/Painter,0,Cashier,0,Electrician,0,Singer,0,Maid,0,Engineer,0,Manager,0,,,,,,,,,,
Name a place where you see an antenna,0182,TV/Television/TV station,25,Car/Rv,25,Building-House/Building/House/School/Home/Hotel/Mall/Shop,23,Bug/Ant/Insect/Butterfly/Bee,12,Radio/Radio station,8,Phone/Cell phone/Cell phone tower/Telephone,7,Tower/Cell tower/Phone tower/Radio tower,0,Roof,0,Satellite/Space/Satelite/Satalite,0,Truck,0,Plane/Airplane,0,Station/Police station/News station,0,Boat,0,Airport,0,Alien,0,Zoo,0,Walkie Talkie,0,Animal,0,Train,0,Hospital,0,,,,,,,,,,
Name a place where you can see someone play the piano,0183,Concert/Consert/Recital,29,School/School play,20,House/Home,20,Church/Chirch,12,Bar/Piano bar,9,Party/Birthday/Prom,10,Store-Mall/Mall/Music store/Store,0,TV/Movie/Video,0,Band/Choir/Studio,0,Theater/Theather/Theatre,0,Funeral,0,Wedding/Event,0,Show/Performance/Talent show/Broadway,0,Class/Piano class/Piano lessons/Music class/Music room/Lessons/Practice,0,Club/Night club,0,Restaurant/Restrant/Restraunt/Resturant,0,Opera/Opra,0,Hotel/Room,0,Orchestra/Symphony,0,Park/Outside,0,,,,,,,,,,
Name a sport that does not have the word 'ball' in it,0189,Tennis/tenes/Tenis/Teniss/Tennes/tennus,27,Soccer/Soccar/Soccor/Socer,23,Hockey/Hickey/Hocey/Hocky/Hokey/Ice hockey,16,Golf/Gold,13,Swimming/Seimming/Swim/Swiming,12,Track And Field/Run/Running/Track,9,Lacrosse/Lacros/Lacross/Lacrose,0,Gymnastics/Gym,0,Cheerleading/Cheer,0,Dance/Dancing,0,Wrestling/Wresling,0,Bowling,0,Polo/Pool,0,Skiing/Ski/Sking,0,Rugby,0,Skating/Ice skating/Skate,0,Cricket,0,Ping Pong,0,Boxing,0,Karate,0,,,,,,,,,,
Name a Thanksgiving food,0190,Turkey/Tirkey/Tukey/Turckey/Turcky/Turjey/Turket/Turkeyi/Turkwy/Turky,32,Potatoes/Mash/Mashed/Mashed potatos/Mashed potatoes/Mash potato/Mash potatoes/Patatos/Potato/Sweet potato/Sweet potatoes,16,Stuffing,13,Ham/Han,13,Pie/Pumkin pie/Pumpkin/Pumpkin pie/Squash/Apple Pie,13,Cornbread/Bread/Corn,13,Gravy/Gravey,0,Green Bean Casserole/Beans/Casserole/Green beans,0,Cranberry/Cranberries/Cranberry sauce,0,Mac And Cheese/Cheese/Mac/Macaroni/Mac & cheese/Mac n cheese/Macoroni/Pasta,0,Chicken/Chiken,0,Yams,0,Salad/Greens/Vegetables,0,Rice,0,Cake/Biscuits,0,Eggs,0,Soup,0,Buns,0,Beef,0,,,,,,,,,,,,
Name a country that speaks Spanish,0191,Mexico/Mecico/Mexio/Mexixo,34,Spain/Soain/Span/Spane/Spanish/spin,32,USA/America/Us/United states,11,Puerto Rico/Peurto rico/Porta rico/Porto rico/Portugal/Purto rico/Rico,11,Cuba,8,Colombia/Columbia,4,Argentina,0,Chile/Chili,0,Peru,0,Guatemala/Guatamala,0,Costa Rica,0,Ecuador/Equador,0,Venezuela/Venezula,0,Dominican Republic/Dominican,0,Honduras,0,El Salvador/Salvador,0,Panama,0,Bolivia,0,Nicaragua,0,Paraguay,0,,,,,,,,,,
Name a classic board game,0202,Monopoly/Manoply/Monapaly/Monaply/Monapoly/Monolpy/Monopaly/Monopily/Monoplay/Monoploy/Monoply/Monpoly,24,Chess/Ches/Cheas/Chees/Chessi/Chest,21,Checkers/Checers/Checkersi/Chekers/Chinese checkers,20,Sorry,14,Life/Game of life/The game of life,11,Candy Land/Candy,10,Clue/Clie/Cluedo,0,Uno/Ono/Uni,0,Scrabble/Scrable/Scramble,0,Trouble,0,Chutes And Ladders/Ladders/Shoots and ladders/Snakes and ladders,0,Risk,0,Connect Four/Connect 4,0,Twister,0,Battleship,0,Bingo,0,Guess Who/Guess,0,Operation,0,Dominos/Dominoes,0,Jenga,0,,,,,,,,,,
Name a country in Asia,0206,China/chin/Chinai/Chona,35,Japan/Japen/japn,25,Korea/Koria/South korea,17,India/inda,13,North Korea,5,Thailand/Tailand/Thialand/Thiland/Tyland,5,Vietnam/Veitnam,0,Indonesia,0,Hong Kong,0,Singapore,0,Taiwan/Tiwan,0,Iran,0,Mongolia,0,Pakistan,0,Turkey,0,Malaysia/Malasia,0,Iraq,0,Laos,0,Nepal,0,Cambodia,0,,,,,,,,,,
Name something in your bedroom,0207,Bed/Bad/Bes/Bedi/Bef/Brd,33,Lamp/Light/Night light,16,TV,15,Dresser/Dreser,13,Clothes/Cloths/Socks,13,Blanket/Sheets,10,Closet/Cliset/Close,0,Desk/Table,0,Pillow,0,Shoes/Shies/Shows,0,Mirror/Miror,0,Chair,0,Night Stand,0,Toys/Games/Tous,0,Rug/Carpet,0,Window,0,Phone,0,Door,0,Books,0,Fan,0,,,,,,,,,,
Name a water brand,0211,Fiji/Figi/Fuji/Fugi/Figu/Fegi,27,Aquafina/Aqua/Awuafina/Aqufina/Avian/Aquifina/Agua,18,Dasani/Desani/Disani/Dasini/Dasni/Dadani/Dasina,16,Nestle Pure life/Nestle/Pure life/Life/Pure/Purified/Life water/Purified water/Pure water/Nestle pure life/Nesle/Neatle,16,Smart Water/Smart,13,Poland Spring/Spring/Spring water/Poland,10,Deer Park/Deer,0,Voss,0,Ice Mountain/Mountain/Ice,0,Evian,0,Perrier,0,Arrowhead,0,Ozarka/Ozark,0,Kirkland,0,Great Value,0,Propel,0,Essentia,0,Crystal,0,Kroger,0,Sams,0,,,,,,,,,,
What can you see in a playroom?,0225,Toys/Balls/Barbies/Bear/Blocks/Cars/Dolls/Puzzles/Stuffed animals/Teddy bear/Tous/Toy cars/Trucks/Games,52,Kids/Babies/Baby/Children,17,TV,10,Parents/Adults/Mom/People,8,Table/Desk,6,Clothes/Cloths/Coats/Socks,7,Chairs,0,Books,0,Rug/Carpet,0,Slide,0,Blanket,0,Crayons,0,Couch/Sofa,0,Mat,0,Teacher,0,Pillows,0,Window,0,Legos,0,Mess,0,,,,,,,,,,,,
Name something you see on Halloween,0216,Candy/Camdy,26,Costumes/Costums/Coustumes/Customes/Costoms/Coatumes/Costunes,20,Kids/Children/Kidsi,18,Ghost/Gost/Ghouls,14,Pumpkin/Pumkin/Jack o lantern/Punpkin,14,People/Parents/Family,8,Witch/Witches/Which,0,Monsters/Mosters,0,Houses/Haunted house,0,Decorations/Decor,0,Spiders,0,Clowns,0,Zombies,0,Vampire,0,Black Cat/Cats,0,Skeleton/Skelton/Skeloton,0,Mask,0,Bats,0,Lights,0,Blood,0,,,,,,,,,,
Name something you shake,0283,Milkshake/Shake,21,Hands-Arms/Hands/Arms/Finger/Fist,19,Drink/Cocktail/Shaker/Soda,17,Milk/Chocolate milk,17,Legs/Feet/Foot,15,Butt/But,11,Salt/Salt shaker,0,Bottle,0,Head,0,Juice/Orange juice,0,Water,0,Body,0,Rattle/Tamborine,0,Sauce/Ketchup/Mustard,0,Toys,0,Food,0,Smoothie/Smothie,0,Maracas,0,Blender,0,Cocktail/Shaker,0,Hips,0,,,,,,,,
What do people complain about?,0284,Work/School/Job/Homework/Chores,37,Money,17,Food-Drink/Food/Drink,15,Kids/Children/Baby,13,Parents/Mom/Dad/Family,10,Spouse/Wife/Husband/Relationship/Marriage,8,Car/Traffic/Driving,0,People,0,Pain/Health/Sick/Headache,0,House/Home,0,Bills-Taxes/Bills/Taxes,0,Weather,0,Life,0,Friends,0,Pets/Dog/Animals,0,Siblings/Sister/brother,0,Sleep,0,Weight,0,Noise,0,Boss,0,,,,,,,,,,
What can you see inside a movie theater?,0224,Seats/Chairs/Sears,19,Popcorn/Pocorn/Pop/Popcirn/Popcorm/Popcron,19,Movie/Film/Mivie/Mobie/Moive/Move,19,People/Family/Friends/peiple/Peole/pepole/Poeple/Prople,17,Candy,13,Drinks/Coke/Deinks/Soda/Water,13,Screen/Big screen/Movie screen,0,Kids,0,Snacks/Snaks,0,Lights,0,Workers/Usher,0,Tickets,0,Projector/Projecter,0,Trash,0,Stairs,0,Curtains,0,Previews/Trailers,0,Posters,0,Speakers,0,Hot Dog,0,,,,,,,,,,
Name a major U.S. city,0221,New York/New tork/New york city/New yourk/Ney york/Ny/Nyc,33,Las Vegas/Las vagas/Las vages/Los vegas/Lv/Vegas,18,Los Angeles/La/Las angeles/Los angels/Los angelas/Los angelos/Los angles,18,Miami/Mami/Mismi,11,Chicago/Chicogo,10,Washington/Dc/Washington dc,10,Dallas,0,Houston/Huston,0,Atlanta/Alanta,0,Boston,0,San Francisco/San fransico/San fransisco,0,Austin,0,Seattle,0,Denver,0,San Diego,0,Detroit,0,Philadelphia/Philly,0,Nashville,0,Tampa,0,Baltimore,0,,,,,,,,,,
Name a European capital city,0222,Paris/Pairs,37,Rome/Roma,23,London/Lindon/Londan/Londen,21,Berlin,10,Madrid,7,Amsterdam,2,Athens,0,Moscow,0,Dublin,0,Prague,0,Vienna,0,Budapest,0,Oslo,0,Lisbon,0,Brussels,0,Copenhagen,0,Stockholm,0,Warsaw,0,Riga,0,Poland,0,,,,,,,,,,
What can you see inside a car?,0227,Seats/Chair/Car seat,28,Steering Wheel/Wheel/Weel/Sterring wheel/Stearing wheel/Stering wheel/Steering/Whell,23,People/Person,17,Radio/Stereo/Music,16,Window,10,Seatbelt/Belt,6,Keys,0,Dashboard/Dash/Buttons/Console/Speedometer,0,Mirror,0,Kids,0,Cup Holder/Cup,0,Door,0,Pedals/Gas pedal,0,Brake/Break,0,AC/Air/Air conditioner,0,Driver,0,Lights,0,Trash,0,Windshield/Windsheild,0,Phone,0,,,,,,,,,,
